OrderID,OrderDate,CustomerID,CustomerName,Region,SalesChannel,ProductID,ProductName,Category,BusinessLine,UnitPrice,Quantity,Discount,Revenue,Cost,Profit,CustomerTenureMonths,CustomerSegment,Industry,LastPurchaseDaysAgo
O000605,2023-07-26,C0123,Customer 123,Singapore,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.09,2047.5,1250,797.5,29,Retail,Consumer Electronics,167
O000606,2024-06-24,C0076,Customer 076,Singapore,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,5,0.07,2883.0,1750,1133.0,80,SME,Industrial Automation,40
O000607,2025-08-26,C0063,Customer 063,Malaysia,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.05,11400.0,7000,4400.0,45,SME,Automotive OEM,18
O000608,2023-10-22,C0055,Customer 055,China,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,8,0.03,2483.2,1360,1123.2,8,SME,Automotive OEM,131
O000609,2024-11-09,C0219,Customer 219,Malaysia,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,6,0.03,814.8,420,394.8,87,SME,Smart Home,169
O000610,2025-08-31,C0126,Customer 126,China,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.02,2646.0,1500,1146.0,60,SME,Robotics,180
O000611,2024-09-12,C0166,Customer 166,Singapore,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.09,1638.0,1000,638.0,81,SME,Smart Home,151
O000612,2023-07-21,C0143,Customer 143,China,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.05,24225.0,15000,9225.0,89,SME,Robotics,122
O000613,2025-06-26,C0147,Customer 147,Thailand,Online,A002,Control Unit Module,Electronics,Autonomous,780,3,0.08,2152.8,1260,892.8,35,SME,Technology,79
O000614,2023-07-02,C0165,Customer 165,Malaysia,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.1,7650.0,5000,2650.0,90,Enterprise,Smart Home,117
O000615,2025-04-13,C0023,Customer 023,Malaysia,Retail,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,8,0.1,1008.0,560,448.0,7,SME,Medical Distributors,29
O000616,2025-02-04,C0059,Customer 059,Indonesia,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,4,0.03,46560.0,28000,18560.0,27,SME,Smart Home,172
O000617,2025-11-03,C0039,Customer 039,Malaysia,Distributor,A003,Sensor Processing Unit,Electronics,Autonomous,620,2,0.13,1078.8,700,378.8,76,Enterprise,Hospital Systems,142
O000618,2025-12-09,C0177,Customer 177,Thailand,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,7,0.05,2128.0,1190,938.0,21,Enterprise,Medical Distributors,85
O000619,2024-02-16,C0105,Customer 105,Indonesia,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.03,11640.0,7000,4640.0,21,SME,Technology,122
O000620,2023-04-14,C0131,Customer 131,Malaysia,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,3,0.08,2152.8,1260,892.8,88,Enterprise,Smart Home,154
O000621,2025-08-08,C0030,Customer 030,Indonesia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,5,0.09,819.0,450,369.0,48,SME,Automotive OEM,42
O000622,2023-09-11,C0143,Customer 143,China,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.05,722.0,360,362.0,89,SME,Robotics,122
O000623,2025-09-28,C0005,Customer 005,Indonesia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,7,0.05,2128.0,1190,938.0,76,SME,Technology,72
O000624,2025-08-29,C0022,Customer 022,China,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,2,0.03,620.8,340,280.8,47,Retail,Industrial Automation,57
O000625,2024-06-13,C0162,Customer 162,Malaysia,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,8,0.06,1052.8,560,492.8,85,SME,Smart Home,21
O000626,2025-03-02,C0182,Customer 182,Thailand,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.09,21840.0,14000,7840.0,81,SME,Technology,114
O000627,2024-03-14,C0117,Customer 117,China,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.08,23460.0,15000,8460.0,17,SME,Technology,160
O000628,2024-07-05,C0148,Customer 148,Thailand,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,5,0.08,437.0,225,212.0,41,Enterprise,Robotics,31
O000629,2023-01-19,C0062,Customer 062,Indonesia,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,5,0.11,4227.5,2700,1527.5,10,Retail,Medical Distributors,138
O000630,2023-01-18,C0158,Customer 158,Indonesia,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.07,23715.0,15000,8715.0,32,Retail,Medical Distributors,31
O000631,2024-09-17,C0142,Customer 142,Thailand,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,6,0.07,781.2,420,361.2,11,SME,Robotics,62
O000632,2025-02-10,C0049,Customer 049,Indonesia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,4,0.04,2995.2,1680,1315.2,12,Enterprise,Hospital Systems,61
O000633,2025-08-13,C0200,Customer 200,China,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,7,0.07,2929.5,1750,1179.5,10,Retail,Automotive OEM,121
O000634,2023-01-16,C0181,Customer 181,Indonesia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,4,0.08,662.4,360,302.4,25,SME,Hospital Systems,133
O000635,2024-08-01,C0162,Customer 162,Malaysia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.06,1269.0,750,519.0,85,SME,Smart Home,21
O000636,2024-11-19,C0130,Customer 130,China,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,4,0.09,1638.0,1000,638.0,10,SME,Robotics,152
O000637,2024-06-18,C0190,Customer 190,Malaysia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,11,0.02,1024.1,495,529.1,54,Retail,Smart Home,88
O000638,2025-11-25,C0197,Customer 197,Malaysia,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.09,23205.0,15000,8205.0,17,SME,Hospital Systems,129
O000639,2025-04-07,C0209,Customer 209,Singapore,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.09,691.6,360,331.6,80,SME,Industrial Automation,175
O000640,2023-02-22,C0070,Customer 070,China,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.08,524.4,270,254.4,1,Retail,Hospital Systems,86
O000641,2024-06-15,C0068,Customer 068,Indonesia,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,4,0.05,2356.0,1400,956.0,27,Enterprise,Consumer Electronics,176
O000642,2023-03-14,C0097,Customer 097,Thailand,Distributor,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,7,0.06,2105.6,1190,915.6,19,Enterprise,Robotics,7
O000643,2024-03-31,C0049,Customer 049,Indonesia,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,5,0.11,422.75,225,197.75,12,Enterprise,Hospital Systems,61
O000644,2025-01-04,C0057,Customer 057,Malaysia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,5,0.11,801.0,450,351.0,75,SME,Robotics,153
O000645,2024-01-06,C0045,Customer 045,Thailand,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.06,2538.0,1500,1038.0,94,SME,Technology,14
O000646,2024-06-13,C0174,Customer 174,Indonesia,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,5,0.12,616.0,350,266.0,61,Enterprise,Automotive OEM,133
O000647,2024-11-18,C0153,Customer 153,Thailand,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.05,722.0,360,362.0,82,SME,Automotive OEM,126
O000648,2024-04-02,C0151,Customer 151,Thailand,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,8,0.07,1041.6,560,481.6,39,Enterprise,Automotive OEM,4
O000649,2024-11-09,C0021,Customer 021,Malaysia,Online,A002,Control Unit Module,Electronics,Autonomous,780,4,0.07,2901.6,1680,1221.6,96,Enterprise,Smart Home,150
O000650,2025-08-07,C0208,Customer 208,Indonesia,Retail,M002,Operating Table,Medical Equipment,Medical,18000,1,0.03,17460.0,11000,6460.0,22,SME,Automotive OEM,45
O000651,2023-05-26,C0096,Customer 096,Thailand,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,6,0.1,5130.0,3240,1890.0,12,SME,Consumer Electronics,61
O000652,2025-02-20,C0021,Customer 021,Malaysia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,6,0.07,1004.4,540,464.4,96,Enterprise,Smart Home,150
O000653,2023-11-05,C0076,Customer 076,Singapore,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.05,47500.0,30000,17500.0,80,SME,Industrial Automation,40
O000654,2025-07-26,C0035,Customer 035,China,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.09,45500.0,30000,15500.0,34,Retail,Automotive OEM,136
O000655,2024-01-05,C0034,Customer 034,Singapore,Retail,M002,Operating Table,Medical Equipment,Medical,18000,3,0.05,51300.0,33000,18300.0,17,Retail,Automotive OEM,169
O000656,2023-12-29,C0138,Customer 138,Singapore,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,9,0.02,6879.6,3780,3099.6,32,Enterprise,Technology,119
O000657,2024-07-14,C0017,Customer 017,Indonesia,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.14,14620.0,10000,4620.0,8,Enterprise,Consumer Electronics,59
O000658,2023-11-21,C0205,Customer 205,China,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,8,0.03,7372.0,4320,3052.0,57,Retail,Medical Distributors,43
O000659,2025-06-07,C0023,Customer 023,Malaysia,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,7,0.07,618.45,315,303.45,7,SME,Medical Distributors,29
O000660,2025-09-04,C0047,Customer 047,Malaysia,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,3,0.02,1822.8,1050,772.8,18,Enterprise,Technology,109
O000661,2024-02-13,C0026,Customer 026,Indonesia,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.08,901.6,490,411.6,88,Retail,Hospital Systems,30
O000662,2024-10-21,C0023,Customer 023,Malaysia,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,6,0.03,1047.6,540,507.6,7,SME,Medical Distributors,29
O000663,2023-01-09,C0124,Customer 124,Singapore,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.02,558.6,270,288.6,4,Retail,Hospital Systems,64
O000664,2024-12-06,C0102,Customer 102,Malaysia,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.06,2115.0,1250,865.0,7,Retail,Technology,143
O000665,2025-10-27,C0105,Customer 105,Indonesia,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,6,0.05,1824.0,1020,804.0,21,SME,Technology,122
O000666,2023-04-04,C0162,Customer 162,Malaysia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.06,1269.0,750,519.0,85,SME,Smart Home,21
O000667,2025-12-01,C0066,Customer 066,Thailand,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,10,0.03,3104.0,1700,1404.0,18,Retail,Medical Distributors,68
O000668,2023-10-02,C0189,Customer 189,Indonesia,Retail,A002,Control Unit Module,Electronics,Autonomous,780,6,0.05,4446.0,2520,1926.0,77,Enterprise,Robotics,131
O000669,2024-01-21,C0152,Customer 152,Indonesia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.08,46000.0,30000,16000.0,7,Enterprise,Hospital Systems,142
O000670,2024-04-04,C0204,Customer 204,Malaysia,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,13,0.05,1729.0,910,819.0,30,SME,Smart Home,24
O000671,2023-02-14,C0047,Customer 047,Malaysia,Distributor,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,11,0.04,3379.2,1870,1509.2,18,Enterprise,Technology,109
O000672,2023-03-18,C0093,Customer 093,Thailand,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,6,0.08,3422.4,2100,1322.4,75,Enterprise,Industrial Automation,156
O000673,2023-04-10,C0125,Customer 125,Malaysia,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,8,0.05,2432.0,1360,1072.0,31,Retail,Automotive OEM,33
O000674,2023-02-10,C0220,Customer 220,Malaysia,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.06,22560.0,14000,8560.0,40,SME,Hospital Systems,113
O000675,2025-02-17,C0021,Customer 021,Malaysia,Online,M002,Operating Table,Medical Equipment,Medical,18000,2,0.13,31320.0,22000,9320.0,96,Enterprise,Smart Home,150
O000676,2023-11-10,C0053,Customer 053,Thailand,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.11,7565.0,5000,2565.0,75,Enterprise,Hospital Systems,139
O000677,2023-07-26,C0205,Customer 205,China,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.05,722.0,360,362.0,57,Retail,Medical Distributors,43
O000678,2023-10-08,C0157,Customer 157,Indonesia,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,3,0.06,1748.4,1050,698.4,20,SME,Hospital Systems,39
O000679,2023-08-30,C0166,Customer 166,Singapore,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.08,2484.0,1500,984.0,81,SME,Smart Home,151
O000680,2025-10-16,C0143,Customer 143,China,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.08,15640.0,10000,5640.0,89,SME,Robotics,122
O000681,2025-12-07,C0150,Customer 150,China,Online,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.15,14450.0,10000,4450.0,13,Enterprise,Smart Home,50
O000682,2024-08-27,C0115,Customer 115,Indonesia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.07,23250.0,15000,8250.0,63,Retail,Robotics,57
O000683,2024-03-01,C0218,Customer 218,Thailand,Retail,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,2,0.03,271.6,140,131.6,78,Retail,Robotics,91
O000684,2023-01-06,C0001,Customer 001,Singapore,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,4,0.17,39840.0,28000,11840.0,32,Enterprise,Smart Home,58
O000685,2025-10-08,C0179,Customer 179,Indonesia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,4,0.16,84000.0,60000,24000.0,41,Enterprise,Medical Distributors,65
O000686,2023-06-03,C0152,Customer 152,Indonesia,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,11,0.11,1370.6,770,600.6,7,Enterprise,Hospital Systems,142
O000687,2024-04-18,C0076,Customer 076,Singapore,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.04,3648.0,2160,1488.0,80,SME,Industrial Automation,40
O000688,2023-04-13,C0094,Customer 094,Thailand,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,2,0.09,32760.0,22000,10760.0,87,SME,Technology,55
O000689,2024-08-18,C0130,Customer 130,China,Online,A002,Control Unit Module,Electronics,Autonomous,780,7,0.05,5187.0,2940,2247.0,10,SME,Robotics,152
O000690,2023-08-26,C0110,Customer 110,Malaysia,Direct Sales,M002,Operating Table,Medical Equipment,Medical,18000,2,0.03,34920.0,22000,12920.0,91,SME,Automotive OEM,55
O000691,2023-10-11,C0057,Customer 057,Malaysia,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,15,0.06,1339.5,675,664.5,75,SME,Robotics,153
O000692,2025-06-15,C0070,Customer 070,China,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,9,0.07,2678.4,1530,1148.4,1,Retail,Hospital Systems,86
O000693,2023-07-10,C0128,Customer 128,Singapore,Online,A002,Control Unit Module,Electronics,Autonomous,780,6,0.03,4539.6,2520,2019.6,40,Retail,Automotive OEM,28
O000694,2025-03-31,C0168,Customer 168,Thailand,Retail,A003,Sensor Processing Unit,Electronics,Autonomous,620,5,0.04,2976.0,1750,1226.0,8,Retail,Medical Distributors,43
O000695,2025-02-28,C0035,Customer 035,China,Retail,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,8,0.06,1052.8,560,492.8,34,Retail,Automotive OEM,136
O000696,2023-12-08,C0102,Customer 102,Malaysia,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,3,0.08,49680.0,33000,16680.0,7,Retail,Technology,143
O000697,2023-05-01,C0215,Customer 215,Singapore,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.12,66000.0,45000,21000.0,74,Enterprise,Consumer Electronics,76
O000698,2025-09-15,C0013,Customer 013,China,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,10,0.05,3040.0,1700,1340.0,21,Enterprise,Consumer Electronics,95
O000699,2025-02-16,C0068,Customer 068,Indonesia,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,5,0.09,3549.0,2100,1449.0,27,Enterprise,Consumer Electronics,176
O000700,2023-09-25,C0218,Customer 218,Thailand,Retail,A004,Robotics Motion Controller,Electronics,Autonomous,950,5,0.03,4607.5,2700,1907.5,78,Retail,Robotics,91
O000701,2025-04-22,C0021,Customer 021,Malaysia,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.03,2764.5,1620,1144.5,96,Enterprise,Smart Home,150
O000702,2024-10-05,C0181,Customer 181,Indonesia,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.1,10800.0,7000,3800.0,25,SME,Hospital Systems,133
O000703,2024-11-23,C0077,Customer 077,Malaysia,Direct Sales,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.03,1571.4,810,761.4,53,Retail,Automotive OEM,7
O000704,2024-05-24,C0065,Customer 065,Thailand,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.07,3534.0,2160,1374.0,86,SME,Hospital Systems,142
O000705,2025-02-27,C0145,Customer 145,Malaysia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.03,48500.0,30000,18500.0,40,SME,Robotics,170
O000706,2023-11-18,C0197,Customer 197,Malaysia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.11,1281.6,720,561.6,17,SME,Hospital Systems,129
O000707,2023-12-05,C0018,Customer 018,Singapore,Retail,M002,Operating Table,Medical Equipment,Medical,18000,1,0.05,17100.0,11000,6100.0,35,Retail,Industrial Automation,17
O000708,2024-11-08,C0216,Customer 216,Thailand,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.06,2115.0,1250,865.0,36,Enterprise,Industrial Automation,3
O000709,2025-02-14,C0176,Customer 176,China,Distributor,A003,Sensor Processing Unit,Electronics,Autonomous,620,6,0.06,3496.8,2100,1396.8,45,Retail,Technology,105
O000710,2025-06-28,C0085,Customer 085,Indonesia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,7,0.04,2150.4,1190,960.4,56,SME,Consumer Electronics,156
O000711,2025-10-17,C0193,Customer 193,Indonesia,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,5,0.03,4607.5,2700,1907.5,71,SME,Consumer Electronics,140
O000712,2025-10-15,C0113,Customer 113,Singapore,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,13,0.01,1801.8,910,891.8,62,Retail,Industrial Automation,2
O000713,2025-04-24,C0047,Customer 047,Malaysia,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.16,10080.0,7000,3080.0,18,Enterprise,Technology,109
O000714,2024-09-15,C0176,Customer 176,China,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.05,1197.0,630,567.0,45,Retail,Technology,105
O000715,2025-07-23,C0086,Customer 086,Indonesia,Online,A002,Control Unit Module,Electronics,Autonomous,780,4,0.09,2839.2,1680,1159.2,33,Enterprise,Robotics,12
O000716,2024-04-01,C0078,Customer 078,Malaysia,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.06,3572.0,2160,1412.0,53,SME,Consumer Electronics,172
O000717,2025-08-26,C0024,Customer 024,Malaysia,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.09,891.8,490,401.8,77,SME,Industrial Automation,17
O000718,2023-08-22,C0032,Customer 032,China,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,1,0.08,16560.0,11000,5560.0,40,Enterprise,Consumer Electronics,62
O000719,2024-12-28,C0217,Customer 217,Indonesia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.04,547.2,270,277.2,78,Retail,Hospital Systems,128
O000720,2025-02-04,C0176,Customer 176,China,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,6,0.0,840.0,420,420.0,45,Retail,Technology,105
O000721,2023-12-03,C0027,Customer 027,Indonesia,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,6,0.13,4959.0,3240,1719.0,15,Retail,Consumer Electronics,76
O000722,2025-04-18,C0023,Customer 023,Malaysia,Online,M002,Operating Table,Medical Equipment,Medical,18000,4,0.07,66960.0,44000,22960.0,7,SME,Medical Distributors,29
